measurement_time,scheduled_time,module_id,v,i,g,t_ext,status_integer
2024-12-20T16:57:02.027841-07:00,2024-12-20T16:57:02-07:00,P-0000-01,7.33041,0.00744966,,,1025
2024-12-20T16:57:02.056855-07:00,2024-12-20T16:57:02-07:00,P-0000-02,0.00504255,0.00277299,,,3233
2024-12-20T16:57:03.035499-07:00,2024-12-20T16:57:03-07:00,P-0000-01,7.32661,0.00745221,,,1
2024-12-20T16:57:03.059842-07:00,2024-12-20T16:57:03-07:00,P-0000-02,0.00506635,0.0026967,,,3233
2024-12-20T16:57:04.029678-07:00,2024-12-20T16:57:04-07:00,P-0000-01,7.34261,0.00743576,,,1
2024-12-20T16:57:04.054936-07:00,2024-12-20T16:57:04-07:00,P-0000-02,0.00509016,0.00280932,,,3233
2024-12-20T16:57:05.033876-07:00,2024-12-20T16:57:05-07:00,P-0000-01,7.34962,0.00742963,,,1
2024-12-20T16:57:05.059819-07:00,2024-12-20T16:57:05-07:00,P-0000-02,0.00512191,0.00276935,,,3233
2024-12-20T16:57:06.033682-07:00,2024-12-20T16:57:06-07:00,P-0000-01,7.34392,0.00743493,,,1
2024-12-20T16:57:06.059831-07:00,2024-12-20T16:57:06-07:00,P-0000-02,0.0050981,0.00280205,,,3233
2024-12-20T16:57:07.025686-07:00,2024-12-20T16:57:07-07:00,P-0000-01,7.35226,0.00742769,,,1
2024-12-20T16:57:07.054964-07:00,2024-12-20T16:57:07-07:00,P-0000-02,0.00502677,0.00276573,,,3233
2024-12-20T16:57:08.034129-07:00,2024-12-20T16:57:08-07:00,P-0000-01,7.35275,0.00742922,,,1
2024-12-20T16:57:08.060328-07:00,2024-12-20T16:57:08-07:00,P-0000-02,0.00515356,0.00271487,,,3233
2024-12-20T16:57:09.027306-07:00,2024-12-20T16:57:09-07:00,P-0000-01,7.34559,0.00743369,,,1
2024-12-20T16:57:09.053236-07:00,2024-12-20T16:57:09-07:00,P-0000-02,0.00512985,0.00276694,,,3233
2024-12-20T16:57:10.029218-07:00,2024-12-20T16:57:10-07:00,P-0000-01,7.35578,0.00742457,,,1
2024-12-20T16:57:10.073503-07:00,2024-12-20T16:57:10-07:00,P-0000-02,0.00534384,0.00266643,,,3233
2024-12-20T16:57:11.045637-07:00,2024-12-20T16:57:11-07:00,P-0000-02,0.00517737,0.00276694,,,3233
2024-12-20T16:57:11.169102-07:00,2024-12-20T16:57:11-07:00,P-0000-01,7.4486,0.00733327,,,1537
2024-12-20T16:57:12.032818-07:00,2024-12-20T16:57:12-07:00,P-0000-01,7.43438,0.00734753,,,1025
2024-12-20T16:57:12.078495-07:00,2024-12-20T16:57:12-07:00,P-0000-02,0.00497915,0.00274635,,,3233
2024-12-20T16:57:13.037436-07:00,2024-12-20T16:57:13-07:00,P-0000-01,7.42021,0.00736025,,,1
2024-12-20T16:57:13.067511-07:00,2024-12-20T16:57:13-07:00,P-0000-02,0.00496328,0.00277056,,,3233
2024-12-20T16:57:14.027642-07:00,2024-12-20T16:57:14-07:00,P-0000-01,7.43673,0.00734298,,,1
2024-12-20T16:57:14.050951-07:00,2024-12-20T16:57:14-07:00,P-0000-02,0.00497121,0.00278873,,,3233
2024-12-20T16:57:15.029394-07:00,2024-12-20T16:57:15-07:00,P-0000-01,7.43463,0.00734452,,,1
2024-12-20T16:57:15.054781-07:00,2024-12-20T16:57:15-07:00,P-0000-02,0.00528044,0.00275361,,,3233
2024-12-20T16:57:16.024579-07:00,2024-12-20T16:57:16-07:00,P-0000-01,7.42507,0.00735347,,,1
2024-12-20T16:57:16.052102-07:00,2024-12-20T16:57:16-07:00,P-0000-02,0.00474919,0.00281295,,,3233
2024-12-20T16:57:17.029513-07:00,2024-12-20T16:57:17-07:00,P-0000-01,7.42007,0.00736049,,,1
2024-12-20T16:57:17.055377-07:00,2024-12-20T16:57:17-07:00,P-0000-02,0.00507429,0.00281536,,,3233
2024-12-20T16:57:18.042235-07:00,2024-12-20T16:57:18-07:00,P-0000-01,7.42456,0.0073553,,,1
2024-12-20T16:57:18.074177-07:00,2024-12-20T16:57:18-07:00,P-0000-02,0.00534384,0.00277663,,,3233
2024-12-20T16:57:19.031021-07:00,2024-12-20T16:57:19-07:00,P-0000-01,7.44839,0.00733279,,,1
2024-12-20T16:57:19.056217-07:00,2024-12-20T16:57:19-07:00,P-0000-02,0.00523292,0.00270034,,,3233
2024-12-20T16:57:20.035251-07:00,2024-12-20T16:57:20-07:00,P-0000-01,7.45487,0.0073272,,,1
2024-12-20T16:57:20.072288-07:00,2024-12-20T16:57:20-07:00,P-0000-02,0.00520118,0.002819,,,3233
2024-12-20T16:57:21.031671-07:00,2024-12-20T16:57:21-07:00,P-0000-02,0.0050109,0.00278994,,,3233
2024-12-20T16:57:21.168593-07:00,2024-12-20T16:57:21-07:00,P-0000-01,7.57988,0.00719671,,,1537
2024-12-20T16:57:22.031848-07:00,2024-12-20T16:57:22-07:00,P-0000-01,7.59289,0.00718353,,,1025
2024-12-20T16:57:22.056952-07:00,2024-12-20T16:57:22-07:00,P-0000-02,0.00522499,0.00286502,,,3233
2024-12-20T16:57:23.032053-07:00,2024-12-20T16:57:23-07:00,P-0000-01,7.60131,0.00717338,,,1
2024-12-20T16:57:23.060117-07:00,2024-12-20T16:57:23-07:00,P-0000-02,0.00506635,0.00274877,,,3233
2024-12-20T16:57:24.029866-07:00,2024-12-20T16:57:24-07:00,P-0000-01,7.58755,0.00718738,,,1
2024-12-20T16:57:24.054076-07:00,2024-12-20T16:57:24-07:00,P-0000-02,0.00514562,0.00274999,,,3233
2024-12-20T16:57:27.024031-07:00,2024-12-20T16:57:27-07:00,P-0000-01,7.57572,0.00720131,,,1
2024-12-20T16:57:27.049874-07:00,2024-12-20T16:57:27-07:00,P-0000-02,0.00492369,0.002819,,,3233
2024-12-20T16:57:28.031147-07:00,2024-12-20T16:57:28-07:00,P-0000-01,7.56545,0.00721228,,,1
2024-12-20T16:57:28.060353-07:00,2024-12-20T16:57:28-07:00,P-0000-02,0.00517737,0.0028299,,,3233
2024-12-20T16:57:29.034681-07:00,2024-12-20T16:57:29-07:00,P-0000-01,7.57521,0.00719994,,,1
2024-12-20T16:57:29.070870-07:00,2024-12-20T16:57:29-07:00,P-0000-02,0.00510604,0.00281658,,,3233
2024-12-20T16:57:30.034051-07:00,2024-12-20T16:57:30-07:00,P-0000-01,7.578,0.00719401,,,1
2024-12-20T16:57:30.076409-07:00,2024-12-20T16:57:30-07:00,P-0000-02,0.00512191,0.00273424,,,3233
2024-12-20T16:57:31.026228-07:00,2024-12-20T16:57:31-07:00,P-0000-02,0.0050981,0.00285412,,,3233
2024-12-20T16:57:31.175757-07:00,2024-12-20T16:57:31-07:00,P-0000-01,7.44588,0.00733115,,,1537
2024-12-20T16:57:32.030436-07:00,2024-12-20T16:57:32-07:00,P-0000-01,7.4513,0.0073248,,,1025
2024-12-20T16:57:32.057275-07:00,2024-12-20T16:57:32-07:00,P-0000-02,0.00517737,0.00271365,,,3233
2024-12-20T16:57:33.035361-07:00,2024-12-20T16:57:33-07:00,P-0000-01,7.438,0.0073381,,,1
2024-12-20T16:57:33.064058-07:00,2024-12-20T16:57:33-07:00,P-0000-02,0.00498709,0.002796,,,3233
2024-12-20T16:57:34.046331-07:00,2024-12-20T16:57:34-07:00,P-0000-01,7.45208,0.00732566,,,1
2024-12-20T16:57:34.078427-07:00,2024-12-20T16:57:34-07:00,P-0000-02,0.00524076,0.00277662,,,3233
2024-12-20T16:57:35.032090-07:00,2024-12-20T16:57:35-07:00,P-0000-01,7.44642,0.00733039,,,1
2024-12-20T16:57:35.058774-07:00,2024-12-20T16:57:35-07:00,P-0000-02,0.00508223,0.00275967,,,3233
2024-12-20T16:57:36.028835-07:00,2024-12-20T16:57:36-07:00,P-0000-01,7.44227,0.00733497,,,1
2024-12-20T16:57:36.053667-07:00,2024-12-20T16:57:36-07:00,P-0000-02,0.00523292,0.00275603,,,3233
2024-12-20T16:57:37.029207-07:00,2024-12-20T16:57:37-07:00,P-0000-01,7.42915,0.00734648,,,1
2024-12-20T16:57:37.056254-07:00,2024-12-20T16:57:37-07:00,P-0000-02,0.00523292,0.00279841,,,3233
2024-12-20T16:57:38.030395-07:00,2024-12-20T16:57:38-07:00,P-0000-01,7.41886,0.00735558,,,1
2024-12-20T16:57:38.054226-07:00,2024-12-20T16:57:38-07:00,P-0000-02,0.00491576,0.00275361,,,3233
2024-12-20T16:57:39.030916-07:00,2024-12-20T16:57:39-07:00,P-0000-01,7.40026,0.00737207,,,1
2024-12-20T16:57:39.055541-07:00,2024-12-20T16:57:39-07:00,P-0000-02,0.00516149,0.00274514,,,3233
2024-12-20T16:57:40.028789-07:00,2024-12-20T16:57:40-07:00,P-0000-01,7.40762,0.00736734,,,1
2024-12-20T16:57:40.092673-07:00,2024-12-20T16:57:40-07:00,P-0000-02,0.00509016,0.00279479,,,3233
2024-12-20T16:57:41.030814-07:00,2024-12-20T16:57:41-07:00,P-0000-02,0.0050109,0.00278994,,,3233
2024-12-20T16:57:41.187579-07:00,2024-12-20T16:57:41-07:00,P-0000-01,7.44684,0.00733163,,,1537
2024-12-20T16:57:42.031303-07:00,2024-12-20T16:57:42-07:00,P-0000-01,7.4432,0.00733288,,,1025
2024-12-20T16:57:42.056388-07:00,2024-12-20T16:57:42-07:00,P-0000-02,0.00514562,0.00276209,,,3233
2024-12-20T16:57:43.026265-07:00,2024-12-20T16:57:43-07:00,P-0000-01,7.44601,0.00733096,,,1
2024-12-20T16:57:43.058419-07:00,2024-12-20T16:57:43-07:00,P-0000-02,0.00512985,0.00273061,,,3233
2024-12-20T16:57:44.030218-07:00,2024-12-20T16:57:44-07:00,P-0000-01,7.4478,0.00732862,,,1
2024-12-20T16:57:44.056350-07:00,2024-12-20T16:57:44-07:00,P-0000-02,0.00495534,0.00277541,,,3233
2024-12-20T16:57:45.031581-07:00,2024-12-20T16:57:45-07:00,P-0000-01,7.44663,0.00732786,,,1
2024-12-20T16:57:45.064986-07:00,2024-12-20T16:57:45-07:00,P-0000-02,0.00504255,0.00277177,,,3233
2024-12-20T16:57:46.039190-07:00,2024-12-20T16:57:46-07:00,P-0000-01,7.44846,0.00732621,,,1
2024-12-20T16:57:46.065854-07:00,2024-12-20T16:57:46-07:00,P-0000-02,0.00513778,0.00274514,,,3233
2024-12-20T16:57:47.026165-07:00,2024-12-20T16:57:47-07:00,P-0000-01,7.44973,0.00732406,,,1
2024-12-20T16:57:47.049013-07:00,2024-12-20T16:57:47-07:00,P-0000-02,0.00515356,0.00280084,,,3233
2024-12-20T16:57:48.027706-07:00,2024-12-20T16:57:48-07:00,P-0000-01,7.46655,0.00731007,,,1
2024-12-20T16:57:48.058375-07:00,2024-12-20T16:57:48-07:00,P-0000-02,0.00516943,0.00275361,,,3233
2024-12-20T16:57:49.028945-07:00,2024-12-20T16:57:49-07:00,P-0000-01,7.47414,0.00729999,,,1
2024-12-20T16:57:49.057538-07:00,2024-12-20T16:57:49-07:00,P-0000-02,0.00528838,0.0027076,,,3233
2024-12-20T16:57:50.023430-07:00,2024-12-20T16:57:50-07:00,P-0000-01,7.4575,0.00731615,,,1
2024-12-20T16:57:50.062337-07:00,2024-12-20T16:57:50-07:00,P-0000-02,0.00526457,0.00281175,,,3233
2024-12-20T16:57:51.025143-07:00,2024-12-20T16:57:51-07:00,P-0000-02,0.00505842,0.00270518,,,3233
2024-12-20T16:57:51.166284-07:00,2024-12-20T16:57:51-07:00,P-0000-01,7.31782,0.0074507,,,1537
2024-12-20T16:57:52.029019-07:00,2024-12-20T16:57:52-07:00,P-0000-01,7.32399,0.00744581,,,1025
2024-12-20T16:57:52.059045-07:00,2024-12-20T16:57:52-07:00,P-0000-02,0.00487607,0.00275241,,,3233
2024-12-20T16:57:53.025421-07:00,2024-12-20T16:57:53-07:00,P-0000-01,7.33632,0.00743211,,,1
2024-12-20T16:57:53.059687-07:00,2024-12-20T16:57:53-07:00,P-0000-02,0.00508223,0.00277177,,,3233
2024-12-20T16:57:54.025964-07:00,2024-12-20T16:57:54-07:00,P-0000-01,7.34345,0.00742556,,,1
2024-12-20T16:57:54.050498-07:00,2024-12-20T16:57:54-07:00,P-0000-02,0.00509016,0.0027294,,,3233
2024-12-20T16:57:55.029360-07:00,2024-12-20T16:57:55-07:00,P-0000-01,7.34569,0.00742282,,,1
2024-12-20T16:57:55.051830-07:00,2024-12-20T16:57:55-07:00,P-0000-02,0.00526457,0.00270881,,,3233
2024-12-20T16:57:56.026634-07:00,2024-12-20T16:57:56-07:00,P-0000-01,7.349,0.00741948,,,1
2024-12-20T16:57:56.052246-07:00,2024-12-20T16:57:56-07:00,P-0000-02,0.00520118,0.00278873,,,3233
2024-12-20T16:57:57.041184-07:00,2024-12-20T16:57:57-07:00,P-0000-01,7.34038,0.00742759,,,1
2024-12-20T16:57:57.071980-07:00,2024-12-20T16:57:57-07:00,P-0000-02,0.00529632,0.00276331,,,3233
2024-12-20T16:57:58.032319-07:00,2024-12-20T16:57:58-07:00,P-0000-01,7.35755,0.00740994,,,1
2024-12-20T16:57:58.066294-07:00,2024-12-20T16:57:58-07:00,P-0000-02,0.00504255,0.00276935,,,3233
2024-12-20T16:57:59.031476-07:00,2024-12-20T16:57:59-07:00,P-0000-01,7.36635,0.00740218,,,1
2024-12-20T16:57:59.064652-07:00,2024-12-20T16:57:59-07:00,P-0000-02,0.00517737,0.00275725,,,3233
2024-12-20T16:58:00.033133-07:00,2024-12-20T16:58:00-07:00,P-0000-01,7.3794,0.00738953,,,1
2024-12-20T16:58:00.074963-07:00,2024-12-20T16:58:00-07:00,P-0000-02,0.00526457,0.00278994,,,3233
2024-12-20T16:58:01.028682-07:00,2024-12-20T16:58:01-07:00,P-0000-02,0.00484433,0.00280932,,,3233
2024-12-20T16:58:01.177912-07:00,2024-12-20T16:58:01-07:00,P-0000-01,7.44754,0.00732362,,,1537
2024-12-20T16:58:02.028917-07:00,2024-12-20T16:58:02-07:00,P-0000-01,7.44776,0.00732313,,,1025
2024-12-20T16:58:02.054384-07:00,2024-12-20T16:58:02-07:00,P-0000-02,0.00501883,0.00275603,,,3233
2024-12-20T16:58:03.029076-07:00,2024-12-20T16:58:03-07:00,P-0000-01,7.44507,0.00732564,,,1
2024-12-20T16:58:03.073059-07:00,2024-12-20T16:58:03-07:00,P-0000-02,0.00526457,0.00268702,,,3233
2024-12-20T16:58:04.030389-07:00,2024-12-20T16:58:04-07:00,P-0000-01,7.44894,0.00731995,,,1
2024-12-20T16:58:04.056316-07:00,2024-12-20T16:58:04-07:00,P-0000-02,0.00520118,0.00278752,,,3233
2024-12-20T16:58:05.029937-07:00,2024-12-20T16:58:05-07:00,P-0000-01,7.43046,0.0073387,,,1
2024-12-20T16:58:05.062124-07:00,2024-12-20T16:58:05-07:00,P-0000-02,0.00498709,0.00278752,,,3233
2024-12-20T16:58:06.034527-07:00,2024-12-20T16:58:06-07:00,P-0000-01,7.42761,0.00734245,,,1
2024-12-20T16:58:06.064539-07:00,2024-12-20T16:58:06-07:00,P-0000-02,0.00513778,0.00282749,,,3233
2024-12-20T16:58:07.045777-07:00,2024-12-20T16:58:07-07:00,P-0000-01,7.44329,0.00732482,,,1
2024-12-20T16:58:07.067750-07:00,2024-12-20T16:58:07-07:00,P-0000-02,0.00511397,0.00281415,,,3233
2024-12-20T16:58:08.032055-07:00,2024-12-20T16:58:08-07:00,P-0000-01,7.43159,0.0073365,,,1
2024-12-20T16:58:08.056826-07:00,2024-12-20T16:58:08-07:00,P-0000-02,0.00522499,0.00275603,,,3233
2024-12-20T16:58:09.031093-07:00,2024-12-20T16:58:09-07:00,P-0000-01,7.45103,0.00731766,,,1
2024-12-20T16:58:09.059863-07:00,2024-12-20T16:58:09-07:00,P-0000-02,0.00505842,0.00280083,,,3233
2024-12-20T16:58:10.034850-07:00,2024-12-20T16:58:10-07:00,P-0000-01,7.45317,0.00731529,,,1
2024-12-20T16:58:10.069632-07:00,2024-12-20T16:58:10-07:00,P-0000-02,0.0050981,0.00279115,,,3233
2024-12-20T16:58:11.170917-07:00,2024-12-20T16:58:11-07:00,P-0000-01,7.31591,0.00744765,,,1537
2024-12-20T16:58:12.040419-07:00,2024-12-20T16:58:12-07:00,P-0000-01,7.33479,0.00742955,,,1025
2024-12-20T16:58:13.033101-07:00,2024-12-20T16:58:13-07:00,P-0000-01,7.34312,0.00742213,,,1
2024-12-20T16:58:14.042048-07:00,2024-12-20T16:58:14-07:00,P-0000-01,7.36189,0.0074037,,,1
2024-12-20T16:58:15.039871-07:00,2024-12-20T16:58:15-07:00,P-0000-01,7.36344,0.00740315,,,1
2024-12-20T16:58:16.033975-07:00,2024-12-20T16:58:16-07:00,P-0000-01,7.38681,0.00738161,,,1
2024-12-20T16:58:17.033699-07:00,2024-12-20T16:58:17-07:00,P-0000-01,7.40751,0.00736084,,,1
2024-12-20T16:58:18.025178-07:00,2024-12-20T16:58:18-07:00,P-0000-01,7.40429,0.00736335,,,1
2024-12-20T16:58:19.025291-07:00,2024-12-20T16:58:19-07:00,P-0000-01,7.4048,0.00736259,,,1
2024-12-20T16:58:20.034115-07:00,2024-12-20T16:58:20-07:00,P-0000-01,7.41302,0.00735324,,,1
2024-12-20T16:58:21.488054-07:00,2024-12-20T16:58:21-07:00,P-0000-01,7.3119,0.00745004,,,1025
2024-12-20T16:58:22.063920-07:00,2024-12-20T16:58:22-07:00,P-0000-01,7.30732,0.00745543,,,1025
2024-12-20T16:58:23.038038-07:00,2024-12-20T16:58:23-07:00,P-0000-01,7.31873,0.00744394,,,1
2024-12-20T16:58:24.028241-07:00,2024-12-20T16:58:24-07:00,P-0000-01,7.33254,0.00743093,,,1
2024-12-20T16:58:25.036499-07:00,2024-12-20T16:58:25-07:00,P-0000-01,7.34193,0.00742205,,,1
2024-12-20T16:58:26.033735-07:00,2024-12-20T16:58:26-07:00,P-0000-01,7.34901,0.00741506,,,1
2024-12-20T16:58:27.029331-07:00,2024-12-20T16:58:27-07:00,P-0000-01,7.35346,0.00740915,,,1
2024-12-20T16:58:28.037785-07:00,2024-12-20T16:58:28-07:00,P-0000-01,7.34599,0.00741763,,,1
2024-12-20T16:58:29.028637-07:00,2024-12-20T16:58:29-07:00,P-0000-01,7.34834,0.00741508,,,1
2024-12-20T16:58:30.027138-07:00,2024-12-20T16:58:30-07:00,P-0000-01,7.3521,0.00741073,,,1
2024-12-20T16:58:31.181649-07:00,2024-12-20T16:58:31-07:00,P-0000-01,7.31359,0.00744727,,,1537
2024-12-20T16:58:32.029932-07:00,2024-12-20T16:58:32-07:00,P-0000-01,7.2968,0.0074623,,,1025
2024-12-20T16:58:33.037692-07:00,2024-12-20T16:58:33-07:00,P-0000-01,7.3033,0.00745583,,,1
2024-12-20T16:58:34.066362-07:00,2024-12-20T16:58:34-07:00,P-0000-01,7.30347,0.00745487,,,1
2024-12-20T16:58:35.031660-07:00,2024-12-20T16:58:35-07:00,P-0000-01,7.28888,0.00746901,,,1
2024-12-20T16:58:36.029169-07:00,2024-12-20T16:58:36-07:00,P-0000-01,7.28535,0.00747121,,,1
2024-12-20T16:58:37.027930-07:00,2024-12-20T16:58:37-07:00,P-0000-01,7.29615,0.00746208,,,1
2024-12-20T16:58:38.027802-07:00,2024-12-20T16:58:38-07:00,P-0000-01,7.30658,0.00745028,,,1
2024-12-20T16:58:39.044576-07:00,2024-12-20T16:58:39-07:00,P-0000-01,7.29805,0.00745887,,,1
2024-12-20T16:58:40.026799-07:00,2024-12-20T16:58:40-07:00,P-0000-01,7.29092,0.0074662,,,1
2024-12-20T16:58:41.158063-07:00,2024-12-20T16:58:41-07:00,P-0000-01,7.31293,0.00744307,,,1793
2024-12-20T16:58:42.028902-07:00,2024-12-20T16:58:42-07:00,P-0000-01,7.30569,0.00745187,,,1025
2024-12-20T16:58:43.026245-07:00,2024-12-20T16:58:43-07:00,P-0000-01,7.29985,0.00745694,,,1
2024-12-20T16:58:44.029850-07:00,2024-12-20T16:58:44-07:00,P-0000-01,7.30534,0.00745129,,,1
2024-12-20T16:58:45.030759-07:00,2024-12-20T16:58:45-07:00,P-0000-01,7.31254,0.00744317,,,1
2024-12-20T16:58:46.022991-07:00,2024-12-20T16:58:46-07:00,P-0000-01,7.31195,0.00744342,,,1
2024-12-20T16:58:47.033400-07:00,2024-12-20T16:58:47-07:00,P-0000-01,7.31653,0.00743996,,,1
2024-12-20T16:58:48.030342-07:00,2024-12-20T16:58:48-07:00,P-0000-01,7.3055,0.00744975,,,1
2024-12-20T16:58:49.029622-07:00,2024-12-20T16:58:49-07:00,P-0000-01,7.31569,0.00744149,,,1
2024-12-20T16:58:50.032337-07:00,2024-12-20T16:58:50-07:00,P-0000-01,7.32747,0.00742982,,,1
2024-12-20T16:58:51.466643-07:00,2024-12-20T16:58:51-07:00,P-0000-01,7.31253,0.00744465,,,1025
2024-12-20T16:58:52.038891-07:00,2024-12-20T16:58:52-07:00,P-0000-01,7.31075,0.00744673,,,1025
2024-12-20T16:58:53.032832-07:00,2024-12-20T16:58:53-07:00,P-0000-01,7.31076,0.00744641,,,1
2024-12-20T16:58:54.029780-07:00,2024-12-20T16:58:54-07:00,P-0000-01,7.31997,0.00743615,,,1
2024-12-20T16:58:55.030110-07:00,2024-12-20T16:58:55-07:00,P-0000-01,7.30779,0.00744846,,,1
2024-12-20T16:58:56.026913-07:00,2024-12-20T16:58:56-07:00,P-0000-01,7.31359,0.00744195,,,1
2024-12-20T16:58:57.028270-07:00,2024-12-20T16:58:57-07:00,P-0000-01,7.29712,0.00745827,,,1
2024-12-20T16:58:58.027252-07:00,2024-12-20T16:58:58-07:00,P-0000-01,7.30285,0.00745088,,,1
2024-12-20T16:58:59.031544-07:00,2024-12-20T16:58:59-07:00,P-0000-01,7.28882,0.00746597,,,1
2024-12-20T16:59:00.032851-07:00,2024-12-20T16:59:00-07:00,P-0000-01,7.28529,0.00746708,,,1
2024-12-20T16:59:01.176383-07:00,2024-12-20T16:59:01-07:00,P-0000-01,7.44066,0.00731896,,,1537
2024-12-20T16:59:02.028345-07:00,2024-12-20T16:59:02-07:00,P-0000-01,7.44001,0.0073181,,,1025
2024-12-20T16:59:03.023743-07:00,2024-12-20T16:59:03-07:00,P-0000-01,7.42662,0.00733314,,,1
2024-12-20T16:59:04.029298-07:00,2024-12-20T16:59:04-07:00,P-0000-01,7.44393,0.00731526,,,1
2024-12-20T16:59:05.036059-07:00,2024-12-20T16:59:05-07:00,P-0000-01,7.45035,0.00730838,,,1
2024-12-20T16:59:06.029710-07:00,2024-12-20T16:59:06-07:00,P-0000-01,7.45537,0.00730178,,,1
2024-12-20T16:59:07.030488-07:00,2024-12-20T16:59:07-07:00,P-0000-01,7.46976,0.00728733,,,1
2024-12-20T16:59:08.026630-07:00,2024-12-20T16:59:08-07:00,P-0000-01,7.46909,0.00728828,,,1
2024-12-20T16:59:09.027255-07:00,2024-12-20T16:59:09-07:00,P-0000-01,7.4498,0.00730663,,,1
2024-12-20T16:59:10.026711-07:00,2024-12-20T16:59:10-07:00,P-0000-01,7.43443,0.00732206,,,1
2024-12-20T16:59:11.032244-07:00,2024-12-20T16:59:11-07:00,P-0000-01,7.44453,0.00731144,,,1
2024-12-20T16:59:12.028103-07:00,2024-12-20T16:59:12-07:00,P-0000-01,7.45012,0.00730757,,,1
2024-12-20T16:59:13.039823-07:00,2024-12-20T16:59:13-07:00,P-0000-01,7.44218,0.00731511,,,1
2024-12-20T16:59:14.036425-07:00,2024-12-20T16:59:14-07:00,P-0000-01,7.43917,0.00731778,,,1
2024-12-20T16:59:15.029410-07:00,2024-12-20T16:59:15-07:00,P-0000-01,7.45443,0.00730454,,,1
2024-12-20T16:59:16.033866-07:00,2024-12-20T16:59:16-07:00,P-0000-01,7.45279,0.00730246,,,1
2024-12-20T16:59:17.030702-07:00,2024-12-20T16:59:17-07:00,P-0000-01,7.44585,0.00731018,,,1
2024-12-20T16:59:18.028899-07:00,2024-12-20T16:59:18-07:00,P-0000-01,7.43626,0.00731763,,,1
2024-12-20T16:59:19.032117-07:00,2024-12-20T16:59:19-07:00,P-0000-01,7.43018,0.00732588,,,1
2024-12-20T16:59:20.029866-07:00,2024-12-20T16:59:20-07:00,P-0000-01,7.42603,0.00732779,,,1
2024-12-20T16:59:21.035285-07:00,2024-12-20T16:59:21-07:00,P-0000-01,7.44337,0.00731005,,,1
2024-12-20T16:59:21.066632-07:00,2024-12-20T16:59:21-07:00,P-0000-02,0.00485226,0.0027742,,,3233
2024-12-20T16:59:22.031669-07:00,2024-12-20T16:59:22-07:00,P-0000-01,7.44719,0.00730682,,,1
2024-12-20T16:59:22.058268-07:00,2024-12-20T16:59:22-07:00,P-0000-02,0.00501883,0.00270881,,,3233
2024-12-20T16:59:23.032851-07:00,2024-12-20T16:59:23-07:00,P-0000-01,7.4493,0.00730648,,,1
2024-12-20T16:59:23.057634-07:00,2024-12-20T16:59:23-07:00,P-0000-02,0.00498709,0.00271123,,,3233
2024-12-20T16:59:24.034531-07:00,2024-12-20T16:59:24-07:00,P-0000-01,7.45478,0.0073013,,,1
2024-12-20T16:59:24.069931-07:00,2024-12-20T16:59:24-07:00,P-0000-02,0.00510604,0.00277905,,,3233
2024-12-20T16:59:25.038600-07:00,2024-12-20T16:59:25-07:00,P-0000-01,7.46168,0.00729466,,,1
2024-12-20T16:59:25.067556-07:00,2024-12-20T16:59:25-07:00,P-0000-02,0.00517737,0.002819,,,3233
2024-12-20T16:59:26.033081-07:00,2024-12-20T16:59:26-07:00,P-0000-01,7.46663,0.00728873,,,1
2024-12-20T16:59:26.059626-07:00,2024-12-20T16:59:26-07:00,P-0000-02,0.00503471,0.00273787,,,3233
2024-12-20T16:59:27.032538-07:00,2024-12-20T16:59:27-07:00,P-0000-01,7.46593,0.00728915,,,1
2024-12-20T16:59:27.062581-07:00,2024-12-20T16:59:27-07:00,P-0000-02,0.00529632,0.00280932,,,3233
2024-12-20T16:59:28.024684-07:00,2024-12-20T16:59:28-07:00,P-0000-01,7.46841,0.00728526,,,1
2024-12-20T16:59:28.056671-07:00,2024-12-20T16:59:28-07:00,P-0000-02,0.00502677,0.00272697,,,3233
2024-12-20T16:59:29.026349-07:00,2024-12-20T16:59:29-07:00,P-0000-01,7.46616,0.00728743,,,1
2024-12-20T16:59:29.051384-07:00,2024-12-20T16:59:29-07:00,P-0000-02,0.00535971,0.00275482,,,3233
2024-12-20T16:59:30.034341-07:00,2024-12-20T16:59:30-07:00,P-0000-01,7.47192,0.00727958,,,1
2024-12-20T16:59:30.076757-07:00,2024-12-20T16:59:30-07:00,P-0000-02,0.00482061,0.00275482,,,3233
2024-12-20T16:59:31.032230-07:00,2024-12-20T16:59:31-07:00,P-0000-02,0.00515356,0.00270881,,,3233
2024-12-20T16:59:31.172068-07:00,2024-12-20T16:59:31-07:00,P-0000-01,7.43972,0.00731084,,,1537
2024-12-20T16:59:32.026335-07:00,2024-12-20T16:59:32-07:00,P-0000-01,7.42853,0.0073236,,,1025
2024-12-20T16:59:32.052798-07:00,2024-12-20T16:59:32-07:00,P-0000-02,0.00504255,0.00272334,,,3233
2024-12-20T16:59:33.035776-07:00,2024-12-20T16:59:33-07:00,P-0000-01,7.43309,0.00731921,,,1
2024-12-20T16:59:33.070455-07:00,2024-12-20T16:59:33-07:00,P-0000-02,0.00510604,0.00273061,,,3233
2024-12-20T16:59:34.038114-07:00,2024-12-20T16:59:34-07:00,P-0000-01,7.44171,0.00731104,,,1
2024-12-20T16:59:34.070160-07:00,2024-12-20T16:59:34-07:00,P-0000-02,0.00511397,0.00278994,,,3233
2024-12-20T16:59:35.039186-07:00,2024-12-20T16:59:35-07:00,P-0000-01,7.4516,0.00730069,,,1
