measurement_time,scheduled_time,measurement_duration,module_id,v,i,g
2024-12-20T16:13:10.045774-07:00,2024-12-20T16:13:10-07:00,,P-0000-01,"[-0.0102892, 0.169034, 0.348913, 0.528607, 0.707072, 0.884849, 1.06149, 1.23828, 1.41739, 1.59476, 1.77273, 1.94903, 2.12418, 2.29741, 2.47238, 2.64787, 2.82245, 2.99513, 3.16694, 3.33652, 3.50472, 3.674, 3.84434, 4.0135, 4.17963, 4.3439, 4.50719, 4.66872, 4.83235, 4.99527, 5.1547, 5.31223, 5.46894, 5.62243, 5.77676, 5.92997, 6.08273, 6.2334, 6.38084, 6.52587, 6.66961, 6.81343, 6.95407, 7.09545, 7.23214, 7.36855, 7.50214, 7.63127, 7.76271, 7.89213, 8.01814, 8.14501, 8.26409, 8.38301, 8.50037, 8.61803, 8.73284, 8.84588, 8.95512, 9.06014, 9.16408, 9.26636, 9.3688, 9.46723, 9.56242, 9.65544, 9.74299, 9.8305, 9.91766, 10.0023, 10.0841, 10.1608, 10.2359, 10.3054, 10.3757, 10.4441, 10.5105, 10.574, 10.6308, 10.6833, 10.7346, 10.7856, 10.8362, 10.8814, 10.9212, 10.9562, 10.9875, 11.0159, 11.0445, 11.071, 11.0894, 11.1022, 11.111, 11.1177, 11.1216, 11.1283, 11.1339, 11.1328, 11.1309, 11.1291]","[0.0105656, 0.0105311, 0.0104878, 0.0104323, 0.0103759, 0.0103175, 0.0102708, 0.0102336, 0.0101919, 0.0101418, 0.0100824, 0.0100236, 0.00996121, 0.00991166, 0.00987344, 0.00982751, 0.00977168, 0.00970738, 0.00964042, 0.00957606, 0.00952619, 0.0094893, 0.00943301, 0.00936941, 0.00929922, 0.00922897, 0.00916261, 0.00911166, 0.00906339, 0.00899824, 0.00892777, 0.00884853, 0.00876801, 0.00870123, 0.00863716, 0.00857849, 0.00849872, 0.0084096, 0.00831206, 0.00821681, 0.00813157, 0.00804757, 0.00795624, 0.00784013, 0.00771835, 0.00758592, 0.00745167, 0.00732466, 0.00719612, 0.00705426, 0.00689576, 0.00672411, 0.00655451, 0.00638529, 0.00622188, 0.00604883, 0.00587523, 0.00568127, 0.0054895, 0.00529031, 0.00510022, 0.00491679, 0.00472515, 0.00452362, 0.00432028, 0.00410863, 0.00390843, 0.00371411, 0.00352752, 0.00332696, 0.00312974, 0.0029275, 0.00272704, 0.00254059, 0.00236107, 0.00218498, 0.00200243, 0.00182449, 0.00165313, 0.00148987, 0.00133701, 0.00118887, 0.00104873, 0.000911923, 0.00078401, 0.000667883, 0.000561515, 0.000465417, 0.000380692, 0.000308004, 0.00024761, 0.000198262, 0.000162107, 0.000137387, 0.000120804, 0.000109849, 0.000104278, 0.000101173, 9.87949e-05, 9.82084e-05]",
2024-12-20T16:13:20.046701-07:00,2024-12-20T16:13:20-07:00,,P-0000-01,"[-0.00998558, 0.169775, 0.349231, 0.528351, 0.705943, 0.883667, 1.06037, 1.23861, 1.4163, 1.59473, 1.77194, 1.94791, 2.12253, 2.29783, 2.47057, 2.64558, 2.82062, 2.99381, 3.16555, 3.33526, 3.5038, 3.67398, 3.84442, 4.01157, 4.17949, 4.34331, 4.50628, 4.66836, 4.83131, 4.99309, 5.15399, 5.31139, 5.46754, 5.6206, 5.77431, 5.92949, 6.08073, 6.23059, 6.3792, 6.52443, 6.66657, 6.81065, 6.95209, 7.09295, 7.22978, 7.36603, 7.49825, 7.62967, 7.76129, 7.89103, 8.0174, 8.14186, 8.26315, 8.38218, 8.49875, 8.6166, 8.72999, 8.84466, 8.95369, 9.05853, 9.16149, 9.26425, 9.36637, 9.46475, 9.56062, 9.65289, 9.74182, 9.82723, 9.91463, 9.99895, 10.0825, 10.1599, 10.2329, 10.3025, 10.3727, 10.4423, 10.5085, 10.5706, 10.6284, 10.6818, 10.732, 10.7849, 10.8335, 10.8787, 10.9183, 10.9524, 10.9833, 11.0128, 11.0428, 11.0677, 11.0863, 11.1001, 11.1077, 11.115, 11.1198, 11.1244, 11.1282, 11.1295, 11.1283, 11.1278]","[0.0105668, 0.0105292, 0.0104847, 0.0104295, 0.0103716, 0.0103129, 0.0102681, 0.0102318, 0.0101879, 0.0101373, 0.0100783, 0.0100189, 0.00995787, 0.00991228, 0.00987392, 0.00982498, 0.00976882, 0.00970234, 0.00963492, 0.00957556, 0.00952652, 0.00948982, 0.00942711, 0.00936622, 0.00929407, 0.00922015, 0.00916037, 0.00911206, 0.00906034, 0.00899633, 0.00892037, 0.00884308, 0.00876301, 0.00869975, 0.00863844, 0.00857425, 0.00849405, 0.00840677, 0.00830744, 0.00821278, 0.00813107, 0.00804856, 0.00795289, 0.00783598, 0.00771367, 0.00758189, 0.00744663, 0.00732636, 0.00719513, 0.00704904, 0.00689117, 0.00671991, 0.00654751, 0.00638275, 0.00622214, 0.00605306, 0.00587474, 0.00567979, 0.00548414, 0.00528391, 0.00509886, 0.00491706, 0.00472226, 0.00452367, 0.00431521, 0.00410923, 0.0039069, 0.00371424, 0.00352554, 0.00332525, 0.00312414, 0.00292492, 0.00272596, 0.00254055, 0.00236085, 0.00218494, 0.00200399, 0.00182552, 0.0016536, 0.00149003, 0.00133828, 0.00118896, 0.00104978, 0.000912225, 0.000785973, 0.000669072, 0.00056169, 0.000467035, 0.000380302, 0.000309474, 0.000248202, 0.000197707, 0.000162796, 0.000137722, 0.000121391, 0.000111168, 0.000103724, 0.000102399, 0.000100466, 9.80182e-05]",
2024-12-20T16:16:30.042923-07:00,2024-12-20T16:16:30-07:00,,P-0000-01,"[-0.00796436, 0.170548, 0.34878, 0.525196, 0.701459, 0.879307, 1.05733, 1.23508, 1.41276, 1.58896, 1.76372, 1.93876, 2.11371, 2.28962, 2.46422, 2.63713, 2.80973, 2.98109, 3.15024, 3.32194, 3.49292, 3.66172, 3.82927, 3.99514, 4.15884, 4.32343, 4.48847, 4.65194, 4.81415, 4.97421, 5.13173, 5.28768, 5.44439, 5.60053, 5.75495, 5.90796, 6.05755, 6.2061, 6.3519, 6.49731, 6.64378, 6.78654, 6.92709, 7.06485, 7.20071, 7.33584, 7.46999, 7.60256, 7.733, 7.86101, 7.98527, 8.10688, 8.22995, 8.35024, 8.4682, 8.58452, 8.69922, 8.80759, 8.9158, 9.02144, 9.12832, 9.23171, 9.33204, 9.42812, 9.52093, 9.61298, 9.7039, 9.79386, 9.88067, 9.96162, 10.0406, 10.1171, 10.19, 10.2661, 10.3372, 10.4049, 10.4672, 10.525, 10.5829, 10.6413, 10.6949, 10.7475, 10.7931, 10.8344, 10.872, 10.9077, 10.9457, 10.977, 11.0038, 11.0253, 11.0411, 11.0547, 11.0679, 11.0789, 11.0847, 11.0904, 11.0892, 11.0873, 11.089, 11.0908]","[0.0105363, 0.0104819, 0.0104196, 0.010368, 0.0103242, 0.0102896, 0.0102527, 0.0101974, 0.010138, 0.0100778, 0.0100186, 0.00997747, 0.00993743, 0.0098946, 0.00983193, 0.00977131, 0.00970514, 0.0096471, 0.00960475, 0.00955971, 0.00950258, 0.00943992, 0.00937064, 0.00929912, 0.00924551, 0.00919616, 0.0091445, 0.00908313, 0.00900947, 0.00893435, 0.00885853, 0.00879604, 0.00874228, 0.00867742, 0.00860509, 0.00851798, 0.0084327, 0.00834231, 0.00827108, 0.00819578, 0.00810971, 0.00800734, 0.00789436, 0.00777396, 0.00765774, 0.00754676, 0.00743075, 0.00729443, 0.00714906, 0.00699104, 0.00682934, 0.00667994, 0.00652675, 0.00636627, 0.00619179, 0.00600927, 0.00581941, 0.00563382, 0.00545266, 0.00527656, 0.0050878, 0.00488948, 0.00468541, 0.00448168, 0.00428396, 0.0040973, 0.00390633, 0.00370835, 0.00350302, 0.00330062, 0.00310052, 0.0029137, 0.00272997, 0.00254615, 0.00236027, 0.00217261, 0.00199143, 0.0018214, 0.00165734, 0.00150314, 0.00134752, 0.00119579, 0.00104965, 0.000918179, 0.000795068, 0.000681864, 0.000575749, 0.000477493, 0.000390569, 0.000316421, 0.000255955, 0.000206663, 0.000170694, 0.000142719, 0.000124393, 0.000112567, 0.00010604, 0.000102782, 9.96848e-05, 9.91303e-05]",
2024-12-20T16:16:40.047651-07:00,2024-12-20T16:16:40-07:00,,P-0000-01,"[-0.00761801, 0.169537, 0.346783, 0.524109, 0.701307, 0.880664, 1.05869, 1.23597, 1.41164, 1.58661, 1.76356, 1.9391, 2.11605, 2.29047, 2.46458, 2.63545, 2.80724, 2.98018, 3.15223, 3.32335, 3.49371, 3.66121, 3.82712, 3.99286, 4.15976, 4.32615, 4.4905, 4.65272, 4.81232, 4.97136, 5.13086, 5.28852, 5.44604, 5.60116, 5.7548, 5.90491, 6.05419, 6.20377, 6.35195, 6.49961, 6.64417, 6.78581, 6.92566, 7.0611, 7.20089, 7.33714, 7.47095, 7.60354, 7.73116, 7.85817, 7.98345, 8.10841, 8.22984, 8.35106, 8.46848, 8.58351, 8.69432, 8.80571, 8.91604, 9.0238, 9.12848, 9.23014, 9.329, 9.42413, 9.52002, 9.61402, 9.70621, 9.79416, 9.87829, 9.95771, 10.0376, 10.1161, 10.1926, 10.2675, 10.3362, 10.4, 10.4619, 10.5245, 10.5854, 10.6422, 10.696, 10.7434, 10.7878, 10.83, 10.8726, 10.9128, 10.9473, 10.9749, 10.9997, 11.0198, 11.0397, 11.0582, 11.0705, 11.079, 11.0824, 11.083, 11.0833, 11.0875, 11.0908, 11.0916]","[0.0105181, 0.0104611, 0.0104157, 0.0103793, 0.010346, 0.0102922, 0.0102387, 0.0101803, 0.0101192, 0.0100725, 0.0100357, 0.00999419, 0.00993882, 0.00987968, 0.00981404, 0.0097547, 0.0097074, 0.00966755, 0.00961635, 0.00955356, 0.00948892, 0.00941934, 0.00936035, 0.00931264, 0.00926243, 0.00920741, 0.00913673, 0.00906343, 0.00898782, 0.00892746, 0.00887241, 0.00881496, 0.00874846, 0.00866683, 0.00858761, 0.00850143, 0.00842826, 0.00836264, 0.00828747, 0.00819668, 0.00809553, 0.00798539, 0.00787588, 0.00777582, 0.0076795, 0.00755469, 0.00742403, 0.00728055, 0.00713113, 0.00698183, 0.00683948, 0.00669422, 0.00652973, 0.0063581, 0.00617298, 0.00599126, 0.00581869, 0.00564014, 0.005468, 0.00527381, 0.00507254, 0.00487312, 0.0046754, 0.0044863, 0.00429596, 0.00410353, 0.00389998, 0.00369445, 0.00348928, 0.00329745, 0.00310868, 0.00292118, 0.00273145, 0.00253671, 0.00234682, 0.00216356, 0.00199143, 0.00182595, 0.00166085, 0.00150007, 0.00133951, 0.00118738, 0.00104698, 0.000919264, 0.000796295, 0.000677053, 0.000569832, 0.000474347, 0.000389441, 0.000316193, 0.000255601, 0.000207052, 0.000167409, 0.00014044, 0.000124227, 0.000112943, 0.000104719, 0.000102392, 0.000100369, 0.000101157]",
2024-12-20T16:16:50.060882-07:00,2024-12-20T16:16:50-07:00,,P-0000-01,"[-0.00951586, 0.168005, 0.346588, 0.525765, 0.703623, 0.881703, 1.05859, 1.23368, 1.41084, 1.5872, 1.76501, 1.94038, 2.11613, 2.28928, 2.46265, 2.63533, 2.80957, 2.98268, 3.1535, 3.32363, 3.49242, 3.65895, 3.8278, 3.99537, 4.1635, 4.3284, 4.49105, 4.65122, 4.81098, 4.97236, 5.1334, 5.2911, 5.44765, 5.60152, 5.75411, 5.90622, 6.05653, 6.20688, 6.35452, 6.50055, 6.64324, 6.78378, 6.92599, 7.06486, 7.20382, 7.33953, 7.47223, 7.60261, 7.73036, 7.859, 7.98597, 8.11123, 8.23324, 8.35128, 8.46792, 8.58284, 8.69631, 8.809, 8.9197, 9.02553, 9.12948, 9.22986, 9.32889, 9.42865, 9.52394, 9.6182, 9.70716, 9.79286, 9.8763, 9.96008, 10.0425, 10.1209, 10.1957, 10.2657, 10.334, 10.3992, 10.4663, 10.5307, 10.5893, 10.6441, 10.6928, 10.7421, 10.7904, 10.8357, 10.8773, 10.9132, 10.9453, 10.9722, 10.9992, 11.0238, 11.0437, 11.0599, 11.0692, 11.0752, 11.0777, 11.0822, 11.0879, 11.09, 11.0901, 11.0887]","[0.0105076, 0.010471, 0.0104376, 0.0103913, 0.0103383, 0.0102787, 0.0102178, 0.0101746, 0.0101319, 0.0100971, 0.0100431, 0.00998635, 0.0099203, 0.00985729, 0.00981106, 0.00977231, 0.00972851, 0.0096659, 0.00960613, 0.00953317, 0.00947047, 0.00942226, 0.00937958, 0.00932619, 0.00926018, 0.00918692, 0.00911756, 0.00905004, 0.00900013, 0.00894743, 0.00888378, 0.00880652, 0.00872773, 0.00864813, 0.00857671, 0.00851477, 0.00844905, 0.00836574, 0.00827505, 0.00817648, 0.00807318, 0.00798269, 0.00789344, 0.00779281, 0.00767119, 0.00754363, 0.00740384, 0.00726415, 0.00713172, 0.00699771, 0.00684589, 0.00668623, 0.00651578, 0.00633568, 0.00616544, 0.00599588, 0.0058303, 0.00564676, 0.00545221, 0.00525488, 0.00505477, 0.00486413, 0.00468113, 0.00449097, 0.00429262, 0.00408449, 0.0038809, 0.00368037, 0.00348685, 0.00329836, 0.00310989, 0.0029094, 0.00271203, 0.00252086, 0.00234018, 0.00216409, 0.00198839, 0.00181931, 0.00164233, 0.00148185, 0.00132515, 0.00117927, 0.00104332, 0.000908333, 0.000781642, 0.000665735, 0.000559747, 0.000464728, 0.000381357, 0.000309533, 0.000248614, 0.000201121, 0.000163683, 0.000136969, 0.000121074, 0.000111046, 0.000105361, 0.000101127, 9.97763e-05, 9.87376e-05]",
2024-12-20T16:17:00.049463-07:00,2024-12-20T16:17:00-07:00,,P-0000-01,"[-0.0104743, 0.168954, 0.347737, 0.525741, 0.703466, 0.879976, 1.05627, 1.23302, 1.41065, 1.58898, 1.76534, 1.94096, 2.11408, 2.2875, 2.46263, 2.63625, 2.81016, 2.98315, 3.15291, 3.32248, 3.48986, 3.65922, 3.82799, 3.99574, 4.16166, 4.32555, 4.48843, 4.64983, 4.8114, 4.97391, 5.13295, 5.28992, 5.4464, 5.59914, 5.75233, 5.90493, 6.05682, 6.20756, 6.3553, 6.49885, 6.6411, 6.78315, 6.92559, 7.06588, 7.20404, 7.33847, 7.4705, 7.60161, 7.73067, 7.86054, 7.98641, 8.1098, 8.23179, 8.34874, 8.46674, 8.58252, 8.69757, 8.80911, 8.91797, 9.02194, 9.12605, 9.22778, 9.32976, 9.42803, 9.52389, 9.61556, 9.7033, 9.79059, 9.87604, 9.96175, 10.0426, 10.1204, 10.1928, 10.2636, 10.333, 10.4012, 10.4678, 10.5302, 10.5879, 10.6403, 10.6911, 10.7419, 10.7914, 10.8356, 10.8763, 10.9104, 10.9423, 10.9711, 11.0004, 11.0254, 11.0447, 11.0574, 11.0656, 11.0715, 11.0771, 11.0835, 11.0873, 11.0868, 11.0863, 11.0837]","[0.0105189, 0.0104802, 0.0104357, 0.0103826, 0.0103256, 0.0102657, 0.010221, 0.0101815, 0.0101434, 0.0100922, 0.0100333, 0.00996925, 0.00991165, 0.00986464, 0.00982222, 0.00977702, 0.00972091, 0.00965513, 0.00959022, 0.00952943, 0.00947737, 0.00943547, 0.00937886, 0.00931914, 0.00924596, 0.00917583, 0.0091089, 0.00906068, 0.00901103, 0.00894389, 0.00887621, 0.00879417, 0.00871617, 0.00864846, 0.00858371, 0.00852217, 0.00844055, 0.00835459, 0.00825721, 0.0081636, 0.00807911, 0.00799281, 0.00789696, 0.00778352, 0.00766296, 0.00752908, 0.00739406, 0.00726803, 0.00713943, 0.00699772, 0.00683893, 0.00667209, 0.00650135, 0.00633015, 0.00617275, 0.00600451, 0.00582569, 0.00563587, 0.0054404, 0.00524441, 0.00505844, 0.00487406, 0.00468226, 0.0044851, 0.00428016, 0.00407545, 0.00387472, 0.00368316, 0.00349384, 0.00329953, 0.00310095, 0.00290051, 0.00270616, 0.00251713, 0.00234037, 0.00216556, 0.00198646, 0.00181155, 0.00163803, 0.00147711, 0.00132703, 0.00118, 0.00104312, 0.000906524, 0.000778082, 0.000663592, 0.000557163, 0.000463431, 0.000379624, 0.000307982, 0.000247466, 0.00020004, 0.000162544, 0.000138615, 0.000121558, 0.00011192, 0.000105551, 0.000101654, 0.00010028, 9.99978e-05]",
2024-12-20T16:17:10.048665-07:00,2024-12-20T16:17:10-07:00,,P-0000-01,"[-0.00878992, 0.170629, 0.348799, 0.525689, 0.702432, 0.878401, 1.05644, 1.23385, 1.41226, 1.58866, 1.7637, 1.93754, 2.11269, 2.28774, 2.46229, 2.63686, 2.8098, 2.98089, 3.15021, 3.32041, 3.49059, 3.66067, 3.82854, 3.99505, 4.15926, 4.32281, 4.48603, 4.6493, 4.81202, 4.97263, 5.13129, 5.2874, 5.44209, 5.59719, 5.75235, 5.90425, 6.05543, 6.20322, 6.34942, 6.49493, 6.63918, 6.78316, 6.92475, 7.06356, 7.19902, 7.33333, 7.46653, 7.59827, 7.72977, 7.85781, 7.98291, 8.10505, 8.22529, 8.3463, 8.46447, 8.58177, 8.69463, 8.80547, 8.91314, 9.0167, 9.12301, 9.22626, 9.32747, 9.42518, 9.51896, 9.60928, 9.69885, 9.78817, 9.87581, 9.95764, 10.0381, 10.1135, 10.1864, 10.2597, 10.3315, 10.4002, 10.4636, 10.523, 10.5795, 10.6342, 10.6879, 10.7409, 10.7891, 10.8315, 10.8686, 10.9038, 10.9375, 10.9701, 10.9982, 11.0211, 11.0383, 11.0508, 11.0607, 11.0704, 11.0793, 11.0833, 11.0858, 11.0827, 11.0828, 11.0823]","[0.0105335, 0.0104767, 0.0104226, 0.0103648, 0.0103119, 0.0102737, 0.0102375, 0.0101926, 0.0101375, 0.0100773, 0.0100183, 0.00996037, 0.00992138, 0.00988095, 0.00982976, 0.00977059, 0.00970428, 0.00963807, 0.00958143, 0.00954192, 0.00949388, 0.0094368, 0.00936974, 0.00929962, 0.00923017, 0.0091762, 0.00912881, 0.00907373, 0.00900945, 0.00893389, 0.00885631, 0.0087809, 0.00872153, 0.00866489, 0.00859521, 0.00851871, 0.00843032, 0.00833688, 0.00825083, 0.00817446, 0.00809871, 0.00800071, 0.0078911, 0.00776727, 0.00765006, 0.00752727, 0.00741021, 0.00728803, 0.00714216, 0.00698993, 0.00682594, 0.00666537, 0.00650524, 0.00634826, 0.00618413, 0.00600203, 0.00581934, 0.00562698, 0.00543638, 0.00525707, 0.00507317, 0.00488571, 0.00467967, 0.00448028, 0.00427358, 0.00407708, 0.00388794, 0.00369724, 0.00350055, 0.00329963, 0.0030961, 0.00290205, 0.00271526, 0.00253782, 0.00235302, 0.00216817, 0.00198891, 0.00181297, 0.00164484, 0.00149025, 0.00134115, 0.00118934, 0.00104578, 0.000910122, 0.000786307, 0.000672658, 0.000569601, 0.000473686, 0.000385829, 0.00031324, 0.000251337, 0.00020228, 0.000166216, 0.000140023, 0.000122359, 0.000111202, 0.000105278, 0.000101292, 9.9371e-05, 9.86981e-05]",
2024-12-20T16:17:20.050843-07:00,2024-12-20T16:17:20-07:00,,P-0000-01,"[-0.00818262, 0.170311, 0.347813, 0.524436, 0.700287, 0.878315, 1.05669, 1.2345, 1.41145, 1.58747, 1.76197, 1.93633, 2.11203, 2.28818, 2.46219, 2.63493, 2.80738, 2.97792, 3.14865, 3.31921, 3.48988, 3.65918, 3.82714, 3.992, 4.15602, 4.32098, 4.48498, 4.64861, 4.80976, 4.97014, 5.12765, 5.28378, 5.43962, 5.59596, 5.75053, 5.90346, 6.05128, 6.20061, 6.34579, 6.49233, 6.63818, 6.7801, 6.92184, 7.05939, 7.19573, 7.32966, 7.46355, 7.5967, 7.72725, 7.85507, 7.97821, 8.1013, 8.22307, 8.34475, 8.46242, 8.57916, 8.69108, 8.80011, 8.90725, 9.0144, 9.12142, 9.22353, 9.32395, 9.42066, 9.51287, 9.60541, 9.69633, 9.78612, 9.87257, 9.95352, 10.0321, 10.1076, 10.1832, 10.2562, 10.3287, 10.3962, 10.4585, 10.5169, 10.5742, 10.6317, 10.6869, 10.7379, 10.7847, 10.8249, 10.8629, 10.9, 10.936, 10.9687, 10.9952, 11.0162, 11.0327, 11.0466, 11.0596, 11.0701, 11.0783, 11.0804, 11.0813, 11.0796, 11.0797, 11.0802]","[0.0105251, 0.0104674, 0.0104115, 0.0103565, 0.0103162, 0.0102852, 0.0102397, 0.0101868, 0.0101266, 0.0100674, 0.0100136, 0.00996971, 0.00993211, 0.0098838, 0.00981977, 0.00975653, 0.00969394, 0.00963542, 0.00959269, 0.00955553, 0.00948996, 0.00942998, 0.00935704, 0.00929142, 0.0092366, 0.0091862, 0.00913838, 0.00906953, 0.00900264, 0.00892199, 0.00884839, 0.00878918, 0.00873348, 0.00866904, 0.008592, 0.00850816, 0.00841784, 0.00833514, 0.00825925, 0.00818692, 0.00809756, 0.00799375, 0.00788272, 0.00776136, 0.0076458, 0.00753833, 0.00741896, 0.00728577, 0.00713819, 0.00698352, 0.00682379, 0.00666726, 0.0065166, 0.00635563, 0.00618288, 0.00599741, 0.00581457, 0.00562482, 0.00544648, 0.00526862, 0.00507953, 0.00488136, 0.00467892, 0.00447697, 0.00427884, 0.00408916, 0.00390029, 0.00370002, 0.00349754, 0.00329751, 0.00309781, 0.00290801, 0.00272487, 0.00254561, 0.00235478, 0.00217109, 0.00199007, 0.00181681, 0.00165372, 0.00149781, 0.00134621, 0.00119469, 0.00105122, 0.000917591, 0.000793474, 0.000681292, 0.000575013, 0.000479001, 0.000391635, 0.00031797, 0.000255866, 0.00020643, 0.000169937, 0.000143197, 0.000124322, 0.000112415, 0.00010589, 0.000100988, 9.93111e-05, 9.77515e-05]",
2024-12-20T16:17:30.041828-07:00,2024-12-20T16:17:30-07:00,,P-0000-01,"[-0.00822056, 0.169893, 0.346987, 0.52325, 0.700581, 0.87926, 1.05706, 1.2346, 1.41069, 1.58579, 1.76039, 1.93626, 2.11239, 2.28845, 2.46178, 2.63391, 2.80576, 2.97718, 3.14855, 3.31946, 3.48987, 3.65841, 3.82506, 3.98998, 4.15534, 4.32077, 4.48571, 4.64818, 4.8092, 4.9677, 5.12491, 5.283, 5.43966, 5.59512, 5.74905, 5.90103, 6.04973, 6.19762, 6.3455, 6.49263, 6.63734, 6.77885, 6.92032, 7.05612, 7.19266, 7.32955, 7.46442, 7.59582, 7.72469, 7.85195, 7.97573, 8.09882, 8.22155, 8.34264, 8.46047, 8.57611, 8.68726, 8.79799, 8.90648, 9.01462, 9.12029, 9.22212, 9.32084, 9.4159, 9.51049, 9.60378, 9.69613, 9.78502, 9.8698, 9.94994, 10.0283, 10.1064, 10.1824, 10.2566, 10.327, 10.3923, 10.4538, 10.5137, 10.5745, 10.632, 10.6861, 10.7355, 10.7792, 10.8212, 10.8607, 10.8993, 10.9366, 10.9655, 10.9913, 11.0115, 11.0297, 11.046, 11.0605, 11.0702, 11.0755, 11.0767, 11.0764, 11.077, 11.0798, 11.0815]","[0.0105178, 0.0104596, 0.0104029, 0.0103662, 0.0103289, 0.0102864, 0.0102352, 0.0101762, 0.0101117, 0.0100597, 0.0100169, 0.00998089, 0.00993354, 0.00987633, 0.00980832, 0.00974597, 0.00968748, 0.00964694, 0.00960493, 0.00954815, 0.00948672, 0.00941717, 0.00934653, 0.00929171, 0.00924533, 0.00919742, 0.00913252, 0.00906323, 0.00898586, 0.00891451, 0.00885557, 0.00879965, 0.00874112, 0.00866424, 0.00858178, 0.00849721, 0.00841262, 0.00834334, 0.00827305, 0.00819082, 0.00808801, 0.00798313, 0.00787321, 0.00776094, 0.0076561, 0.00754373, 0.00741993, 0.00727763, 0.00712563, 0.00697112, 0.0068218, 0.00667808, 0.00652187, 0.00635343, 0.00617559, 0.00598914, 0.0058055, 0.00562677, 0.0054541, 0.00527077, 0.0050753, 0.00487595, 0.0046712, 0.00447359, 0.00428343, 0.00409766, 0.0038995, 0.0036977, 0.00349097, 0.00329233, 0.00310377, 0.00291704, 0.00273355, 0.00254041, 0.00235148, 0.00216543, 0.00198988, 0.00182218, 0.001662, 0.0015021, 0.00134295, 0.00119112, 0.00104969, 0.000918048, 0.000798033, 0.000682376, 0.000577005, 0.000477784, 0.000393051, 0.000319803, 0.000257648, 0.000209308, 0.000170384, 0.000143801, 0.000124526, 0.000111927, 0.000107314, 0.00010235, 9.96543e-05, 9.8805e-05]",
2024-12-20T16:17:40.045756-07:00,2024-12-20T16:17:40-07:00,,P-0000-01,"[-0.00913627, 0.167559, 0.346811, 0.524398, 0.703252, 0.880835, 1.05772, 1.23297, 1.40867, 1.58644, 1.76346, 1.9392, 2.11456, 2.2882, 2.46125, 2.63406, 2.80706, 2.98032, 3.15115, 3.32198, 3.4903, 3.65704, 3.8251, 3.99143, 4.15931, 4.32336, 4.48695, 4.64844, 4.80675, 4.96876, 5.12868, 5.287, 5.44324, 5.59683, 5.74931, 5.90017, 6.05092, 6.20211, 6.34896, 6.49483, 6.63909, 6.77943, 6.92041, 7.05954, 7.19794, 7.33373, 7.4671, 7.5972, 7.72393, 7.85193, 7.97886, 8.10415, 8.22581, 8.34543, 8.4621, 8.5757, 8.68988, 8.8025, 8.91204, 9.01923, 9.12239, 9.22224, 9.32151, 9.41994, 9.51691, 9.61031, 9.6999, 9.7851, 9.86871, 9.9518, 10.0338, 10.1134, 10.188, 10.2595, 10.3269, 10.3905, 10.457, 10.521, 10.5812, 10.6363, 10.6863, 10.733, 10.7812, 10.8256, 10.8695, 10.9057, 10.938, 10.9647, 10.9899, 11.0144, 11.0348, 11.0516, 11.0609, 11.0677, 11.0698, 11.0727, 11.0765, 11.0803, 11.0818, 11.0803]","[0.0104973, 0.010456, 0.0104235, 0.0103855, 0.0103296, 0.0102712, 0.0102099, 0.0101603, 0.010118, 0.0100834, 0.0100327, 0.00997391, 0.00991106, 0.00984891, 0.00979877, 0.00975473, 0.00971513, 0.0096533, 0.00959578, 0.00952519, 0.00945994, 0.00940769, 0.00936393, 0.00931533, 0.00925188, 0.00918229, 0.00910711, 0.00903913, 0.00898509, 0.0089328, 0.00887259, 0.00879839, 0.00872328, 0.00863643, 0.00856264, 0.00850128, 0.00843555, 0.00835526, 0.00826584, 0.00816956, 0.00806319, 0.00796707, 0.00787652, 0.00777775, 0.00766349, 0.00753296, 0.00739265, 0.00725192, 0.00711894, 0.00698171, 0.00683711, 0.00667488, 0.0065061, 0.00633068, 0.00615127, 0.00598288, 0.00581686, 0.00563173, 0.00544527, 0.00524764, 0.00504999, 0.00485328, 0.00467201, 0.00448105, 0.00428484, 0.004081, 0.0038756, 0.00367059, 0.00347991, 0.00329306, 0.00310276, 0.0029036, 0.00271037, 0.00251869, 0.00233067, 0.00215724, 0.00198585, 0.00181446, 0.00164285, 0.00147861, 0.00132224, 0.00117714, 0.00104016, 0.000906161, 0.000782486, 0.000665001, 0.000557615, 0.000463734, 0.000379989, 0.000309728, 0.000248244, 0.000199566, 0.000163676, 0.000138207, 0.000122146, 0.000110279, 0.000103845, 0.00010106, 0.000100404, 9.84857e-05]",
